city,name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,stars,state,address,is_open,latitude,longitude,wifi,drivethru,restaurantsdelivery,businessacceptscreditcards,restaurantsgoodforgroups,business_id,postal_code,review_count
Philadelphia,Spice End: South Street,NA,11:30-23:0,11:30-23:0,11:30-23:0,11:30-0:0,12:0-0:0,12:0-23:0,4,PA,650 South St,0,39.9420298751,-75.153786689,u'free',False,True,True,True,vKewfGh-UuMpDbZTbz1KeA,19147,26
Maplewood,Jack in the Box,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,6:0-22:0,2,MO,7520 Manchester Rd,1,38.6123702,-90.3239582,NA,True,True,True,True,0ydIsmE71vPY0Dquvbuj5g,63143,27
Boise,Mad Mac,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,NA,3.5,ID,"7709 W Overland Rd, Ste 120",1,43.588932,-116.27812,'free',False,False,True,True,IZAtrt9F_P10kJFVotnOeg,83709,83
Florissant,Chick-fil-A,0:0-0:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-18:0,NA,3.5,MO,3159 N Hwy 67,1,38.8106709,-90.2975102,NA,True,True,True,True,MNb5HycowFJoSCHHlasxwA,63033,16
Indianapolis,KFC,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,1.5,IN,10815 Pendleton Pike,1,39.860662521,-85.9754864435,'no',True,True,True,False,GPyMBe24Y9peHZg8FGTFIg,46236,28
Carmel,KFC,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-22:0,10:30-22:0,10:30-21:30,2,IN,1331 S Range Line Rd,1,39.9598076553,-86.1265488915,u'no',True,True,True,True,N192346_vzNx5HHh2Ob12Q,46032,33
Fishers,Jack In The Box,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,IN,11614 Allisonville Rd,0,39.9571523,-86.0407103,u'free',NA,False,True,True,HF9LX5776QYYK70tyIL8gw,46038,22
Edmonton,Mandarin Restaurant,11:15-22:0,11:15-22:0,11:15-22:0,11:15-22:0,11:15-22:0,16:30-22:0,16:30-22:0,3,AB,11044 82 Avenue NW,1,53.5182638329,-113.5174960147,NA,NA,True,NA,False,LB5BpGgvA14iW4UWrHbdSw,T6G 0T2,15
Philadelphia,Hiro Ramen House,15:30-21:30,15:30-21:30,15:30-21:30,15:30-21:30,15:30-21:30,15:30-21:30,15:30-21:30,4,PA,1102 Chestnut St,1,39.95001,-75.158862,u'no',NA,True,False,False,_34KJPR-T0HP9USJw1nCfw,19107,435
St Louis,Subway,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,2.5,MO,1151 S Kingshighway Blvd,1,38.6270352,-90.265107,NA,True,True,True,True,7e4PHzKqvtxcbxcXy6Jn3g,63110,20
Trenton,Prince Fried Chicken,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,4.5,NJ,524 Hamilton Ave,1,40.2170976,-74.7436871,NA,NA,True,True,False,XPxndq175LIzx3LVz9ZoEg,08609,8
Philadelphia,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2,PA,"3400 Lancaster Ave, Ste 10",1,39.9572771,-75.1914230169,'no',False,True,True,False,u858IdTVc8Np_JHXS8JImQ,19104,23
Tampa,Checkers,10:0-3:0,10:0-3:0,10:0-3:0,10:0-4:0,10:0-5:0,10:0-5:0,10:0-3:0,1.5,FL,4959 E Broadway,1,27.9613315,-82.4021891,NA,True,True,True,NA,SCzBI5olDzxOAmdzJOjxDA,33605,11
Tampa,Wendy's,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-2:0,9:0-2:0,9:0-1:0,1.5,FL,6620 E. Martin Luther King Blvd.,1,27.9820094,-82.3808219,'no',True,True,True,True,MUUvYZzhzYemU44_DTa9CQ,33619,29
Brentwood,Jimmy John's,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,2,MO,1230 Strassner Dr,1,38.6224951,-90.3351495,u'no',True,True,True,False,E7lD3Wj3tX3yUhuEKYzvqg,63144,31
Philadelphia,Potbelly Sandwich Shop,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-18:0,11:0-18:0,3.5,PA,"1100 W Montgomery Ave, Ste B",1,39.9795332,-75.1535048,'free',True,True,True,True,P0QE-Q6kUqU_ydmHCIsAJg,19122,25
Franklin,Jersey Mike's Subs,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,2.5,TN,"1010 Murfreesboro Rd, Ste 150",1,35.915535,-86.839579,'no',NA,True,True,True,MSPT9HtCXCcogbTsBJn-hw,37064,26
Tucson,Wienerschnitzel,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,10:0-0:0,10:0-0:0,2.5,AZ,1481 S Alvernon Way,1,32.2035555,-110.9091397,NA,True,True,True,True,fX8Jgr_TvJsTb1HxX6BRfA,85711,11
Belleville,Rally's,10:0-4:0,10:0-4:0,10:0-4:0,10:0-4:0,10:0-5:0,10:0-5:0,10:0-4:0,2,IL,4527 W Main St,1,38.5412776,-90.0237491,u'no',NA,True,True,False,JWfMeYHTvROqOkwJlcGFQw,62226,11
Tucson,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,AZ,1711 E Speedway Blvd,1,32.2364400572,-110.9461735189,'free',True,True,True,True,s0NYfUhZ4wa5c1c0EPdlRQ,85719,57
Indianapolis,QDOBA Mexican Eats,0:0-0:0,10:30-19:0,10:30-19:0,10:30-19:0,10:30-21:0,10:30-19:0,NA,2.5,IN,"5025 E 82nd St, Ste D",1,39.904355,-86.0845560627,'free',NA,True,True,True,4sZIVBorK9nyLbK551FBHA,46250,42
Clearwater,Wendy's,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-1:0,9:0-1:0,9:0-0:0,2,FL,2290 Gulf To Bay,1,27.9608902475,-82.7425142636,NA,NA,True,True,False,hKRU3cupDGoL4m-oBHtOdg,33765,22
Wilmington,Jimmy John's,10:30-16:0,10:30-16:0,10:30-16:0,10:30-16:0,10:30-16:0,NA,NA,3,DE,"824 N Market St, Ste 105",1,39.7440486,-75.5483207,u'no',True,True,True,False,a-YvWwzkAd-w6VWsW0sEhQ,19801,15
Philadelphia,Uncle Tomy's,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,16:0-22:30,3,PA,1653 S 27th St,1,39.932068,-75.189729,u'no',NA,True,True,True,4hVeYebIXf7ObiIwalpp7g,19145,28
Edmonton,Subway,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,AB,"Terra Plaza, 12926 97 St",1,53.5881835,-113.4925832,u'free',NA,NA,NA,NA,NQjtuOf7GFNMf43wCFFxvg,T5E 4C3,7
Land O' Lakes,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,FL,2420 Land Olakes Blvd,1,28.1928051629,-82.4650240186,'free',True,True,True,False,YJn_vbvLVLySH3ZdMYlSsQ,34639,37
Reno,Port of Subs,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:30-19:30,2.5,NV,190 Lemmon Dr,1,39.612327,-119.848007,NA,NA,True,True,True,JvsUKvVRoU_PhnMsPxVqww,89506,34
Metairie,McDonald's,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,1.5,LA,2700 Airline Dr,1,29.973762,-90.15139,u'free',True,True,True,False,XU8MGYX9oKQ0bl4r8IMqfQ,70002,30
Fishers,Pita Pit,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-19:30,4,IN,"8395 East 116th St, Ste 125",0,39.9562026,-86.0192057,'no',False,True,True,True,RxCpzxNv8gVXnwyrH3ZIrg,46038,19
Wayne,Chipotle Mexican Grill,0:0-0:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,2,PA,323 E Lancaster Ave,1,40.0442449,-75.3792673,u'no',NA,True,True,True,Xq_gzsyvrzbOacFSJtNNZg,19087,104
Boise,Panda Express,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:30,10:30-22:30,10:30-21:30,2.5,ID,7804 Overland Drive,1,43.5906529,-116.2801387,'no',False,True,True,True,zi-QER97KRnFsZqr56mL1w,83709,40
Saint Petersburg,Church's Chicken,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-22:0,2,FL,3510 Central Ave,1,27.770673,-82.6810883,u'no',True,True,True,False,7sGgHUlpWiH-Qbskj4KMdg,33711,8
Santa Barbara,Panda Express,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,2.5,CA,University Center Bldg 558,1,34.4115663406,-119.8478268587,u'free',True,True,True,True,LEo6sBsQz3xrpKW-DQjTWQ,93106,18
Meridian,McDonald's,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,6:30-0:0,2,ID,3415 W Cherry Ln,1,43.6189221432,-116.4358717444,u'free',True,True,True,True,dB0h6ULGQiFuhE2G3zh-uQ,83642,16
Gallatin,Chick-fil-A,0:0-0:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-16:30,NA,4,TN,101 N Belvedere Dr,1,36.3747478,-86.476723,u'free',True,False,True,True,XfFvlwTDn3Lo6CSJcTsCbg,37066,18
Tarpon Springs,Taco Bell,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,2,FL,40976 US Highway 19 North,1,28.14566,-82.7405,NA,True,True,True,True,GLXyaMTUbIb8uX4_aWlsfA,34689,23
Avon,Jimmy John's,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,3.5,IN,10942 E US Hwy 36,1,39.7647726,-86.3279114,u'no',True,True,True,True,T3rmAaYv-zDGMmlQtO_SJQ,46123,14
Lutz,Five Guys,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-16:0,11:0-22:0,11:0-22:0,2,FL,25599 Sierra Center Blvd,1,28.1959887457,-82.3947459824,NA,NA,True,NA,NA,yZujhEHgFoNxYoNuqL4_xQ,33559,7
Upper Darby,Popeyes Louisiana Kitchen,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,1.5,PA,461 S 69th St,1,39.9527023,-75.2566337,NA,NA,True,NA,True,z5zldrFYIgJEkWDjEp-QZA,19082,10
Royersford,McDonald's,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-1:0,5:0-1:0,5:0-0:0,2,PA,308 N Lewis Rd,1,40.1945834692,-75.533655,u'free',True,True,True,True,62eQzOWKmzsIJnJN33vofQ,19468,20
Marlton,Chicken Holiday,NA,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,12:0-21:30,2,NJ,"230 N Maple Ave, Ste A12",1,39.91534,-74.926856,u'no',NA,True,True,True,h-bc5U7i9z5NZkOm32HMzw,08053,23
Brandon,KFC,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,2,FL,1102 W Brandon Blvd,1,27.9382816373,-82.2998280981,'free',True,True,True,False,O00tp5KyzMPqnvjRLhGSKA,33511,8
Mooresville,Subway,0:0-0:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-19:0,10:0-20:0,9:0-20:30,2.5,IN,"399 W Carlisle, Ste 1",1,39.6171484008,-86.3814904888,'no',NA,True,True,True,lFuja-ynvWAMLOqgw4Hzdw,46158,7
Edmonton,Subway,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:30,9:0-21:0,9:0-20:0,3,AB,"Coast Home Centre, 10862 170th St",1,53.5551183,-113.6161789,u'free',NA,False,NA,True,ep9S1yrEiSo_WxXbTSPjkA,T5S 2H7,5
Mooresville,Wendy's,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,2,IN,300 State Road 144,1,39.6067867765,-86.3631894256,'free',True,True,True,True,GQiYkSH68NUKTKmU-c3Xjw,46158,11
Saint Louis,Crazy Bowls & Wraps,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0,3.5,MO,9635 Manchester Rd,1,38.6088313,-90.3679394,u'free',True,True,True,True,_eT4D7Rc1LAcHFLIekrp-g,63119,64
Granite City,Hardee's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,IL,3249 W Chain Of Rocks,1,38.7615230934,-90.1237938728,NA,True,True,True,True,OJg79TtxHWOB0RyHPBJ64A,62040,8
Willingboro,KFC,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,2,NJ,4218 Rte 130,1,40.0387967781,-74.9145505454,NA,True,True,True,True,0A_TxKByQxEbQNr_0tpHbw,08046,7
Indianapolis,Hardee's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,IN,921 E Washington St,1,39.766516,-86.141891,'no',True,True,True,True,7woyk8bO9xtCoIMs-0wg1Q,46202,12
Indianapolis,Chick-fil-A,0:0-0:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-18:0,NA,3.5,IN,6231 N Keystone Ave,1,39.8701605,-86.1216408,'free',True,True,True,True,koprbMcYeFtaIGfyT951ug,46220,63
Folsom,Wendy's,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,2,PA,310 Macdade Blvd,1,39.8880218,-75.3278032,NA,NA,True,True,True,gxYsLtosNDh9EAoT87MD8g,19033,20
Edmonton,Popeyes Louisiana Chicken,NA,NA,NA,NA,NA,NA,NA,3.5,AB,"3773 17 Street NW, Suite 107",1,53.4767381097,-113.3673458155,u'no',False,True,NA,True,aTaRjb8DvgFcFuMsSGXR8w,T6T 1H9,56
Sicklerville,Royal Farms,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1,NJ,680 Cross Keys Road,1,39.7276928,-75.0138297,NA,NA,True,NA,NA,ZSk6ahTfxD_kSsrTzVRZ4w,08081,7
Deptford,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2,NJ,"2000 Clements Bridge Rd, Ste 119A",1,39.841863,-75.092373,u'no',NA,True,True,True,Su61gAnRDG3DuMEf5RmvTw,08096,100
Nashville,I Dream of Weenie,0:0-0:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,10:30-15:0,10:30-15:0,4.5,TN,113 S 11th St,1,36.1766717,-86.7498578,u'no',False,False,True,True,IE-5GIHlAINr0zO4lrJ_Lg,37206,213
Bethalto,McDonald's,5:30-23:0,5:30-23:0,5:30-23:0,5:30-23:0,5:30-0:0,5:30-0:0,5:30-23:0,2.5,IL,2 Plaza Dr,1,38.9012586403,-90.0575624647,NA,True,True,NA,NA,Q3ZVqlnrW0OQsakX-yLwvQ,62010,9
St.Louis,Wendy's,6:30-0:0,6:30-0:0,6:30-0:0,6:30-0:0,6:30-1:0,6:30-1:0,6:30-0:0,2,MO,6925 S. Lindbergh Blvd.,1,38.5108161,-90.33379,NA,NA,True,True,True,QuhhrUkpuz00HxdgY8pBOw,63125,19
ST. PETE BEACH,IHOP,0:0-0:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,3.5,FL,5001 Gulf Blvd,1,27.72464,-82.74075,u'no',NA,True,True,True,r8oXlRfQne1ClGEv7hdtIw,33706,55
Metairie,Chick-fil-A,0:0-0:0,6:30-21:0,6:30-21:0,6:30-21:0,8:0-19:45,8:0-16:0,NA,3,LA,3870 Veterans Memorial Blvd,1,30.003532,-90.1712911,'free',True,False,True,True,Q2x0zGCezFhVvgqbffxeNw,70002,136
Sparks,Subway,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,9:0-18:0,9:0-17:0,2,NV,"970 S Mccarran, Ste 100, South McCarran Square Shopping Center",1,39.5244237656,-119.7390631871,'no',NA,True,True,True,n7dDWe16p-I9L8MLOHFHWA,89431,14
Media,Wendy's,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,1.5,PA,5150 Pennell Road,1,39.8710789,-75.4285045,u'no',NA,True,True,True,6ZNKHkXETW26YFMtvWtPrg,19063,16
Philadelphia,Taco Bell,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:0,10:30-23:0,1.5,PA,5840 Old York Rd,1,40.04233,-75.1446,NA,True,True,True,False,EylVXUFlkCndr9DlGWb2yA,19141,7
St. Louis,QDOBA Mexican Eats,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-20:0,10:30-22:0,10:30-21:0,2.5,MO,"3100 S Grand Blvd, Ste F",1,38.6024968,-90.242023,'no',False,True,True,True,K5gNiYeNriJsaqyJewZl0w,63118,32
Tucson,Subway,0:0-0:0,9:0-20:30,9:0-20:30,9:0-20:30,8:0-19:0,10:0-19:0,9:0-20:30,3.5,AZ,"5095 N La Canada Dr, Ste D 7",1,32.2989997857,-110.9958808641,NA,NA,True,True,False,4DcbElb9dw9exZJF3BnK5w,85704,8
Mount Laurel,Jimmy John's,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,3.5,NJ,"7000 Midlantic Dr, Ste 200",0,39.9653604,-74.9198268,u'no',NA,True,True,True,E_Yv1KDbd7BVw9kBNkZtsg,08054,18
Tampa,Jersey Mike's Subs,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,4,FL,10051 N Dale Mabry Hwy,1,28.042741,-82.504262,'no',False,True,True,True,WPzHKwDKyfYH0sWZLiksJw,33618,39
Tucson,Hamburger Stand,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,2.5,AZ,"1710 West Valencia, #170",1,32.1343546,-111.0021703,'no',True,True,True,True,UnUnlp63vKKP_AxTG7ukcQ,85746,6
Philadelphia,Temple University Hospital Cafeteria,NA,NA,NA,NA,NA,NA,NA,4,PA,3401 N Broad St,1,40.0054237,-75.1507198,NA,NA,False,True,True,K552cD0P1v2pdM_-A_3qLg,19140,10
Philadelphia,Subway,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,3.5,PA,2217 S Broad St,1,39.9224792054,-75.1696932142,'free',NA,None,True,False,C6ZTVm4BmpazpUTNzgVSqw,19148,10
Tucson,Burger King,0:0-0:0,6:0-21:0,6:0-21:0,6:0-21:0,0:0-0:0,9:0-21:0,9:0-21:0,2.5,AZ,10 N Wilmot Rd,1,32.2220594815,-110.8574431844,u'free',NA,True,True,True,TNwooHYZ_R0w8Zhoeb51iA,85711,16
Audubon,SuVege,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0,4.5,PA,615 S Trooper Rd,0,40.1284831,-75.4049252,u'no',False,False,True,True,0R3SRPEYpqoUi3kq5ZsELw,19403,25
Oldsmar,Wendy's,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,2.5,FL,4066 Tampa Road,1,28.0348627316,-82.6533002242,NA,NA,True,True,True,mkRF6rKfmNCvBuPAD3PPtg,34677,15
Tucson,Arby's,NA,NA,NA,NA,NA,NA,NA,3,AZ,1530 W Valencia Rd,1,32.1343265,-110.9971872,NA,True,True,True,True,RmZucT5q2M7TV0oOCW7y9w,85746,7
Webster Groves,Subway,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,3.5,MO,612 E Lockwood,1,38.5908048524,-90.3394517625,NA,NA,True,NA,False,MFAXAqQoJWUr8I5_nuGuuA,63119,7
Tucson,Jack in the Box,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,2.5,AZ,1302 S Kolb Ave,0,32.2052529048,-110.8414185047,u'no',True,True,False,False,3XBNWli9aU4Db9gOsCvWlA,85710,17
Edmonton,Freshii,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,9:0-21:0,9:0-21:0,4,AB,4217 Calgary Trail NW,1,53.478835,-113.493515,u'free',NA,True,NA,True,sLjrUVcJt6Ngy9C2v7w_kg,T6J 5P4,9
Indianapolis,Wendy's,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,1.5,IN,5055 W Washington St,1,39.7539231,-86.2451764,NA,NA,True,NA,NA,tH12xuukNY2EjsK1kbLdAw,46241,7
O'Fallon,Subway,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,1.5,IL,"310 E Hwy 50, Ste 3",1,38.5843008441,-89.907083,NA,NA,True,True,False,iDhp4LM3no0BodRzm4inCA,62269,6
Goleta,One Piece,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-2:0,11:0-2:0,11:0-21:0,1.5,CA,6555 Pardall Rd,0,34.4128669,-119.8565916,u'free',NA,True,True,NA,ss7TePuqCeqJXhVtsKTwow,93117,15
St. Petersburg,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,FL,4595 34th St S,1,27.726816,-82.679869,'free',True,True,True,True,mLF5l4rFV0JaD1xsB2IPng,33711,47
Fenton,Taco Bell,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-20:0,2,MO,611 Gravois Rd.,1,38.5130927686,-90.4413916236,NA,True,True,True,False,nfujCBdh2JN2hUoBxB0x1A,63026,24
Indianapolis,Johnny Rockets,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-22:0,10:30-22:0,10:30-21:0,2,IN,"49 W Maryland St, Circle Centre",0,39.7664619353,-86.159081875,u'no',NA,False,True,False,4abZAk9nWIHZIy4UA6HBcA,46204,10
Woodbury,Arby's Restaurant,NA,NA,NA,NA,NA,NA,NA,3,NJ,1335 Hurffville Rd,1,39.8207063,-75.0902469,'free',NA,True,True,True,a-PA0I_4HG4p0VDxtNEHaQ,08096,13
Nashville,Chipotle Mexican Grill,0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,2.5,TN,"96 White Bridge Rd, Ste 103",1,36.129502,-86.853147,'no',NA,True,True,True,LnN7LbbqFK1OvFjbkhUjaQ,37205,73
Land O Lakes,Jersey Mike's Subs,0:0-0:0,10:0-18:0,10:0-21:0,10:0-18:0,10:0-18:0,10:0-21:0,11:0-19:0,3,FL,2081 Collier Pkwy,1,28.1873983,-82.440784,NA,True,True,True,True,6abg-zJwh9o9V-u00-Ngzg,34639,29
Hermitage,McDonald's,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1.5,TN,5800 Old Hickory Blvd,1,36.169214,-86.5998413,NA,True,True,True,True,l-JQja1KoFdjaP8AJp_mvQ,37076,35
Tampa,Zagora Cafe,NA,NA,NA,NA,NA,NA,NA,2.5,FL,3400 E Busch Blvd,1,28.033705458,-82.4225471289,'free',NA,False,True,True,iGmVNQ_t5zKoM2HsJteAPw,33612,14
Tucson,Carl's Jr.,NA,NA,NA,NA,NA,NA,NA,2,AZ,4110 E 22nd St,0,32.2065385,-110.9049096,u'free',NA,False,True,True,5HyZY1ei8wBBYb9th4izAg,85711,14
Reno,McDonald's,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,2,NV,1071 Steamboat Pkwy,1,39.4235605347,-119.7419402003,u'free',True,True,True,True,70vQqNfFTdA3FmqjFDnVfw,89521,56
Tampa,Salem's Fresh Eats,10:0-4:0,10:0-4:0,10:0-4:0,10:0-4:0,10:0-5:0,10:0-5:0,10:0-4:0,3,FL,2302 E Fletcher Ave,1,28.0696576,-82.4320675,u'no',True,True,True,True,mHGgBAJn696kBwZx0VXc8g,33612,53
Saint Louis,White Castle,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,5:0-5:0,2,MO,3524 N Kingshighway Blvd,1,38.6758179,-90.2516944,NA,NA,True,True,True,Wr7YltZMo8F_so4faYZ-Og,63115,5
Kenner,Raising Cane's Chicken Fingers,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,3.5,LA,3344 Williams Blvd,1,30.0175067,-90.239092,u'no',True,False,True,True,hLr6cRTANzEll1hGlmbgHA,70065,32
Nashville,Krystal,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,2,TN,2671 Murfreesboro Rd,1,36.07165,-86.636849,'free',True,True,True,True,mp24FaM8jpJxaowkiID-iw,37217,17
Garden City,Burger King,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,9:0-23:59,7:0-0:0,2,ID,6770 Glenwood St,1,43.6655472201,-116.2789589167,'free',NA,True,True,True,4RReO7vPSXqGty_U0XAOKQ,83714,7
Hudson,Wendy's,6:30-1:0,6:30-1:0,6:30-1:0,6:30-1:0,6:30-1:0,6:30-1:0,6:30-1:0,2.5,FL,13724 Little Road,1,28.356572,-82.665713,NA,NA,True,True,False,Lc4uHFRm3G01DERs2taxhw,34667,15
Gretna,Dairy Queen Grill & Chill,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0,3,LA,78 Westbank Expy,1,29.912359,-90.050608,'no',True,True,True,True,QwkXk3R1EbtGAwcXit0qJQ,70053,19
Santa Barbara,Carl's Jr.,NA,NA,NA,NA,NA,NA,NA,2.5,CA,3925 State St,0,34.4401377,-119.7524125,NA,NA,False,True,True,FYc3iwBUhGhxJAtJ6oRvJQ,93105,10
Antioch,Wendy's,6:30-0:0,6:30-0:0,6:30-0:0,6:30-0:0,6:30-1:0,6:30-1:0,6:30-0:0,2,TN,221 Crossings Place,1,36.044093,-86.6494191,'free',NA,True,True,True,X281huZN4pHVeY2hopuo2g,37013,16
Newark,Jimmy John's,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,3,DE,1111 Churchmans Rd,1,39.689916,-75.6590954,u'no',True,True,True,True,Yh0HF45_lVXa6gSSKsJY1w,19713,16
